the_geom,postcode,organization_name,address,full_address,latitude,longitude,city,state,cartodb_id,main_phone__,discipline,council_district,community_board,borough,census_tract,bin,bbl,nta
0101000020E61000000CC050D1228152C0ECF7C43A555A4440,10280,Skyscraper Museum,39 Battery Place,"39 Battery Place, New York",40.705726,-74.0177501,New York,NY,1768,(212) 945-6324,Museum,Manhattan Council District #1,Manhattan Community Board #1,Manhattan,31704,1085789,1000167513,Battery Park City-Lower Manhattan
0101000020E6100000982ABDDB618052C0C37295383C5B4440,10014,"Slice Literary, Inc.",PO Box 659,"PO Box 659, New York",40.7127753,-74.0059728,New York,NY,1769,(848) 228-6077,Literature,Manhattan Council District #3,Manhattan Community Board #2,Brooklyn,,,,
0101000020E61000007A45A632FB7E52C0CF5CF11EB15C4440,10009,Slideluck Potshow,"197 East 4th Street, Apt. 2","197 East 4th Street, Apt. 2, New York",40.7241553,-73.9840819,New York,NY,1770,(917) 804-2767,Photography,Manhattan Council District #2,Manhattan Community Board #3,Manhattan,32,1005042,1004000059,East Village
0101000020E6100000F1D93A38587F52C09CAEDD2C145A4440,11201,"Smack Mellon Studios, Inc.",92 Plymouth Street,"92 Plymouth Street, Brooklyn",40.7037407,-73.9897595,Brooklyn,NY,1771,(718) 834-8761,Visual Arts,Brooklyn Council District #33,Brooklyn Community Board #2,Brooklyn,21,3344162,3000270020,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
0101000020E61000004A0B9755587E52C095B0DB0CDC524440,11218,"Smith Street Stage, Inc.",125 Ocean Parkway,"125 Ocean Parkway, Brooklyn",40.6473404,-73.9741415,Brooklyn,NY,1772,(540) 230-8670,Theater,Brooklyn Council District #39,Brooklyn Community Board #12,Brooklyn,504,3124322,3053290001,Windsor Terrace
0101000020E610000030630AD6387F52C0E877503F5E564440,11215,Smithsonian National Museum of the American Indian,"232 3rd Street, Apt. D101","232 3rd Street, Apt. D101, Brooklyn",40.6747512,-73.987844,Brooklyn,NY,1773,(212) 277-8021,Museum,Manhattan Council District #1,Manhattan Community Board #1,Manhattan,,,,
0101000020E6100000FDE71F33868652C0A3F3D02D2A524440,10301,"Snug Harbor Cultural Center & Botanical Garden, Inc.",1000 Richmond Terrace,"1000 Richmond Terrace, Staten Island",40.6419122,-74.1019409,Staten Island,NY,1774,(718) 448-2500,"Multi-Discipline, Non-Perform",Staten Island Council Dist #49,Staten Island Community Brd #1,Staten Island,97,5000000,5000760200,West New Brighton-New Brighton-St. George
0101000020E610000091C2AB9BC17D52C0A104471339594440,11205,So Percussion,20 Grand Avenue,"20 Grand Avenue, Brooklyn",40.6970543,-73.9649419,Brooklyn,NY,1775,(718) 869-9358,Music,Brooklyn Council District #33,Brooklyn Community Board #1,Brooklyn,543,3330875,3018770035,park-cemetery-etc-Brooklyn
0101000020E61000007C2D4377247D52C06D25CF5037684440,10027,"SoHarlem, Inc.",1361 Amsterdam Avenue,"1361 Amsterdam Avenue, New York",40.8141881,-73.9553507,New York,NY,1776,(212) 222-2792,Other,Manhattan Council District #7,Manhattan Community Board #9,Manhattan,21303,1081781,1019670040,Manhattanville
0101000020E6100000ACDBEA83767F52C05EE62ACC315D4440,10276,Society for the Preservation and Encouragement of Barber Shop Quartet,"PO Box 522, Cooper Union Station","PO Box 522, Cooper Union Station, New York",40.7280822,-73.9916086,New York,NY,1777,(631) 221-2911,Music,Manhattan Council District #2,Manhattan Community Board #6,Manhattan,42,1006642,1004620001,East Village
0101000020E61000002BA6D24F387B52C0FB2477D844564440,11213,Society for the Preservation of Weeksville & Bed-Stuyvesant History,158 Buffalo Avenue,"158 Buffalo Avenue, Brooklyn",40.673976,-73.925312,Brooklyn,NY,1778,(718) 756-5250,Humanities,Brooklyn Council District #36,Brooklyn Community Board #8,Brooklyn,307,3035918,3013560050,Crown Heights North
0101000020E610000009B5F006E27D52C068757286E2614440,10065,"Society of Illustrators, Inc.",128 East 63rd Street,"128 East 63rd Street, New York",40.7647255,-73.9669206,New York,NY,1779,(212) 838-2560,Museum,Manhattan Council District #4,Manhattan Community Board #8,Manhattan,11402,1042056,1013970060,Upper East Side-Carnegie Hill
0101000020E6100000F07096ED1E7F52C0CA5F10470D5C4440,10002,"Society of the Educational Arts, Inc.","107 Suffolk Street, 2nd Floor","107 Suffolk Street, 2nd Floor, New York",40.7191552,-73.9862627,New York,NY,1780,(212) 529-1545,Theater,Manhattan Council District #1,Manhattan Community Board #1,Manhattan,1402,1004301,1003530054,Lower East Side
0101000020E610000081858208277F52C01243BCBF8B5D4440,10003,"Society of the Third Street Music School Settlement, Inc.",235 East 11th Street,"235 East 11th Street, New York",40.7308273,-73.9867574,New York,NY,1781,(212) 777-3240 x124,Music,Manhattan Council District #2,Manhattan Community Board #3,Manhattan,40,1006849,1004677501,East Village
0101000020E6100000A3B72EEBB47C52C04D8237A4515F4440,11106,"Socrates Sculpture Park, Inc.",P.O. Box 6259,"P.O. Box 6259, Long Island City",40.744679,-73.9485424,Long Island City,NY,1782,(718) 956-1819 x15,Visual Arts,Queens Council District #26,Queens Community Board #1,Queens,,,,
0101000020E6100000FBF087FAB87B52C00A3F822C555A4440,11206,"Soho 20 Artists, Inc.",56 Bogart Street,"56 Bogart Street, Brooklyn",40.7057243,-73.9331652,Brooklyn,NY,1783,(212) 367-8994,"Multi-Discipl, Perf & Non-Perf",Manhattan Council District #3,Manhattan Community Board #4,Brooklyn,453,3071424,3030930001,Bushwick North
0101000020E610000056B549EA298052C08EB4AF97015C4440,10013,"Soho Repertory Theatre, Inc.",401 Broadway,"401 Broadway, New York",40.7187986,-74.0025583,New York,NY,1784,(212) 941-8632 x201,Theater,Manhattan Council District #1,Manhattan Community Board #1,Manhattan,33,1002310,1001940042,SoHo-TriBeCa-Civic Center-Little Italy
0101000020E610000010FD2488848052C08A100D41C45D4440,10014,"Soho Think Tank, Inc.",154 Christopher Street,"154 Christopher Street, New York",40.7325517,-74.0080891,New York,NY,1785,(212) 966-4844,Theater,Manhattan Council District #3,Manhattan Community Board #2,Manhattan,69,1010421,1006040033,West Village
0101000020E61000002BA798DE597052C053E34AE2515D4440,11427,"Sol Zim Jewish Enrichment Music Foundation, Inc.",85-39 213th Street,"85-39 213th Street, Queens Village",40.7290614,-73.7554852,Queens Village,NY,1786,(917) 592-0019,Music,Queens Council District #23,Queens Community Board #13,Queens,129102,4165352,4078170056,Oakland Gardens
0101000020E61000003016E1815C7F52C0912518737C604440,10018,"Solo Foundation, Inc.","230 West 38th Street, 9th Floor","230 West 38th Street, 9th Floor, New York",40.7537979,-73.9900212,New York,NY,1787,(212) 643-2036,New Media,Manhattan Council District #3,Manhattan Community Board #4,Manhattan,109,1014462,1007870059,Midtown-Midtown South
0101000020E6100000064F7C105D7D52C086AA984A3F644440,10128,Solomon R. Guggenheim Foundation,1071 Fifth Avenue,"1071 Fifth Avenue, New York",40.7831815,-73.9588052,New York,NY,1788,(212) 423-3688,Museum,Manhattan Council District #4,Manhattan Community Board #8,Manhattan,15002,1046946,1015000001,Upper East Side-Carnegie Hill
0101000020E61000002068BBF8117652C0DB87BCE5EA5B4440,11375,Songs of Love Foundation,P.O. Box 750809,"P.O. Box 750809, Forest Hills",40.718106,-73.8448469,Forest Hills,NY,1789,(718) 441-5422,Music,Queens Council District #29,Queens Community Board #6,Queens,,,,
0101000020E61000001629DE124A7C52C02E837BAF6B684440,10030,"Songs of Solomon: An Inspirational Ensemble, Inc.","151 West 136th Street, 2nd floor","151 West 136th Street, 2nd floor, New York",40.8157863,-73.9420211,New York,NY,1790,(212) 281-2674,Music,Manhattan Council District #10,Manhattan Community Board #10,Manhattan,228,1075466,1019210010,Central Harlem North-Polo Grounds
0101000020E6100000982ABDDB618052C0C37295383C5B4440,10108,"Sonora House, Inc.",PO Box 823,"PO Box 823, New York",40.7127753,-74.0059728,New York,NY,1792,(212) 561-0283,Music,Staten Island Council Dist #49,Staten Island Community Brd #1,Staten Island,,,,
0101000020E610000036EF93FEB98052C03151CE61085A4440,10004,"Sons of the Revolution in the State of New York, Inc.",54 Pearl Street,"54 Pearl Street, New York",40.7033808,-74.0113522,New York,NY,1793,(212) 425-1778 x30,Museum,Manhattan Council District #1,Manhattan Community Board #1,Manhattan,9,1078965,1000070035,Battery Park City-Lower Manhattan
0101000020E610000067052BF3FB7E52C0AE6DE580B85D4440,10003,Sound Business Inc.,315 East 14th St. Suite 5B,"315 East 14th St. Suite 5B, New York",40.7321931,-73.9841278,New York,NY,1794,(212) 690-6800,"Multi-Discipline, Performing",Manhattan Council District #9,Manhattan Community Board #9,Manhattan,48,1020393,1009210010,Gramercy
0101000020E610000015843CCC288952C04150C9946A514440,10302,South Asian Cultural Preservation and Education Center,115 John Street,"115 John Street, Staten Island",40.6360651,-74.1431151,Staten Island,NY,1795,(718) 874-8137,Music,Staten Island Council Dist #49,Staten Island Community Brd #1,Staten Island,213,5026093,5011210071,Port Richmond
0101000020E610000039398DFE618052C0F31DFCC4015C4440,10013,"South Asian International Film Festival, Inc.",114 Franklin Street,"114 Franklin Street, New York",40.718804,-74.0059811,New York,NY,1796,(917) 902-6706,Film/Video/Audio,Manhattan Council District #1,Manhattan Community Board #1,Manhattan,33,1001984,1001780010,SoHo-TriBeCa-Civic Center-Little Italy
0101000020E61000004B9CCBC3787F52C0E47C563E705F4440,10001,South Asian Women's Creative Collective,110-112 W 27th Street,"110-112 W 27th Street, New York",40.7456129,-73.9917459,New York,NY,1797,(309) 750-6354,"Multi-Discipl, Perf & Non-Perf",Manhattan Council District #3,Manhattan Community Board #5,Manhattan,95,1015048,1008020050,Midtown-Midtown South
0101000020E6100000725F18FAF17952C0B1D93631C9684440,10456,South Bronx Community Action Theatre,"778 Forest Avenue, Suite 407","778 Forest Avenue, Suite 407, Bronx",40.8186399,-73.9053941,Bronx,NY,1798,(718) 829-5730,"Multi-Discipl, Perf & Non-Perf",Bronx Council District #17,Bronx Community Board #1,Bronx,77,2004690,2026550030,Melrose South-Mott Haven North
0101000020E6100000640B9CC73C8052C0024E4A9C705A4440,10038,South Street Seaport Museum,12 Fulton Street,"12 Fulton Street, New York",40.7065616,-74.0037097,New York,NY,1799,(212) 748-8770,Museum,Manhattan Council District #1,Manhattan Community Board #1,Manhattan,1502,1085798,1000740001,Battery Park City-Lower Manhattan
0101000020E61000004FB2D5E5947D52C00C9BB7A0AD524440,11226,South Wing Theatre Company,"221 East 18th Street, Ste. 3","221 East 18th Street, Ste. 3, New York",40.6459237,-73.962213,New York,NY,1800,(212) 647-0202,Theater,Brooklyn Council District #40,Brooklyn Community Board #14,Brooklyn,512,3117605,3051220056,Flatbush
0101000020E6100000A4B041156D7C52C0436DC08CCE564440,11238,South of the Navy Yard Artists,P.O. Box 381082,"P.O. Box 381082, Brooklyn",40.6781784,-73.9441579,Brooklyn,NY,1801,(718) 857-5696,Visual Arts,Brooklyn Council District #35,Brooklyn Community Board #2,Brooklyn,,,,
0101000020E6100000E4A9FD8C417152C0F7692629FA574440,11434,Southern Queens Park Association,177-01 Baisley Boulevard,"177-01 Baisley Boulevard, Jamaica",40.6873218,-73.7696259,Jamaica,NY,1802,(718) 276-4630 x146,"Multi-Discipline, Performing",Queens Council District #27,Queens Community Board #12,Queens,426,4268835,4124060180,St. Albans
0101000020E6100000779D0DF9677D52C0AF2DF2A1FA5A4440,11211,Southside United Housing Development Fund Corp,213 South 4th Street,"213 South 4th Street, Brooklyn",40.7107737,-73.959471,Brooklyn,NY,1803,(718) 387-3600,Museum,Brooklyn Council District #34,Brooklyn Community Board #1,Brooklyn,523,3063322,3024330042,North Side-South Side
0101000020E6100000A2629CBF097F52C0B18BFDC0B0564440,11215,"Spaceworks NYC, Inc.","540 President Street, 2E","540 President Street, 2E, Brooklyn",40.6772691,-73.98497,Brooklyn,NY,1804,(718) 408-8755,"Multi-Discipl, Perf & Non-Perf",Brooklyn Council District #39,Brooklyn Community Board #6,Brooklyn,119,3000000,3004480013,Park Slope-Gowanus
0101000020E6100000AFB6BD38CC7E52C08D2A1E728E604440,10036,"Spanish Dance Arts Company, Inc.","4 West 43rd Street, Ste. 608","4 West 43rd Street, Ste. 608, New York",40.7543471,-73.9812147,New York,NY,1805,(212) 736-4499,Dance,Manhattan Council District #1,Manhattan Community Board #5,Manhattan,96,1034201,1012580042,Midtown-Midtown South
0101000020E61000008C4B55DAE27E52C0F71E2E39EE5E4440,10016,"Spanish Theatre Repertory Company, Ltd.",138 East 27th Street,"138 East 27th Street, New York",40.741645,-73.982596,New York,NY,1806,(212) 225-9934,Theater,Manhattan Council District #2,Manhattan Community Board #6,Manhattan,68,1018151,1008820060,Gramercy
0101000020E6100000982ABDDB618052C0C37295383C5B4440,10003,"Spanish-English Ensemble Theatre, Inc.",P.O. Box 1200,"P.O. Box 1200, New York",40.7127753,-74.0059728,New York,NY,1807,(212) 598-4320,Dance,Manhattan Council District #2,Manhattan Community Board #3,Manhattan,,,,
0101000020E6100000362A2625737E52C0CE8F1A6E1B654440,10024,"Speculum Musicae, Inc.","255 West 88th St., Apt. 10C","255 West 88th St., Apt. 10C, New York",40.7898996,-73.9757779,New York,NY,1808,(212) 799-2227,Music,Manhattan Council District #6,Manhattan Community Board #7,Manhattan,175,1033291,1012360010,Upper West Side
0101000020E6100000FF3F4E98307E52C04AB6BA9C12564440,11215,"Spellbound Theatre, Inc",941 President Street,"941 President Street, Brooklyn",40.672443,-73.971716,Brooklyn,NY,1809,(347) 646-8542,Theater,Brooklyn Council District #39,Brooklyn Community Board #6,Brooklyn,165,3024712,3010660051,Park Slope-Gowanus
0101000020E6100000FC6B1E2C087D52C0AC4A6C883B674440,10026,"Sphinx Organization, Inc.","2214 Frederick Douglass Boulevard,","2214 Frederick Douglass Boulevard,, New York",40.8065043,-73.9536238,New York,NY,1810,(313) 877-9100 x703,Music,Manhattan Council District #9,Manhattan Community Board #10,Manhattan,,,,
0101000020E6100000E395DA41DB7A52C0D63329AA235F4440,11104,Sunnyside District Management Association,PO Box 4477,"PO Box 4477, Sunnyside",40.7432759,-73.9196324,Sunnyside,NY,1860,(718) 606-1800,"Multi-Discipline, Performing",Queens Council District #26,Queens Community Board #2,Queens,,,,
0101000020E61000007AFB73D1907F52C03CA2427573574440,11231,"Spiderwoman Theater Workshop, Inc.",333 DeGraw Street,"333 DeGraw Street, Brooklyn",40.683211,-73.993214,Brooklyn,NY,1811,(718) 797-4262,Theater,Brooklyn Council District #33,Brooklyn Community Board #6,Brooklyn,75,3006672,3004140044,Carroll Gardens-Columbia Street-Red Hook
0101000020E6100000DFC325C79D7E52C0F052EA9271564440,11215,"Spoke the Hub Dancing, Inc.",748 Union Street,"748 Union Street, Brooklyn",40.675341,-73.97838,Brooklyn,NY,1812,(718) 408-3234,"Multi-Discipline, Performing",Brooklyn Council District #39,Brooklyn Community Board #6,Brooklyn,133,3020144,3009560043,Park Slope-Gowanus
0101000020E61000006C9D13D6A17052C0F0BE2A172A584440,11412,"St Albans Cycle of Life, Inc.",190- 04 119th Avenue,"190- 04 119th Avenue, St. Albans",40.6887845,-73.7598777,St. Albans,NY,1813,(212) 470-6559,"Multi-Discipline, Performing",Queens Council District #27,Queens Community Board #12,Queens,394,4272513,4126460001,St. Albans
0101000020E61000003003DF7E8A7F52C0490CA771145A4440,11201,"St. Ann's Warehouse, Inc.",45 Water Street,"45 Water Street, Brooklyn",40.7037489,-73.9928281,Brooklyn,NY,1814,(718) 834-8794,"Multi-Discipline, Performing",Brooklyn Council District #33,Brooklyn Community Board #2,Brooklyn,21,3378511,3000260080,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
0101000020E6100000EF4F4E59F27D52C0508A56EE05614440,10150,"St. Cecilia Club, Inc.",PO Box 421 FDR Station,"PO Box 421 FDR Station, NEW YORK",40.7579935,-73.9679168,NEW YORK,NY,1816,(646) 638-2535,Music,Manhattan Council District #5,Manhattan Community Board #6,Manhattan,202,1003217,1002620014,Lower East Side
0101000020E610000041FA8106F68452C03D6AA7412C524440,10301,"St. George Theatre Restoration, Inc.",35 Hyatt Street,"35 Hyatt Street, Staten Island",40.6419756,-74.0775162,Staten Island,NY,1817,(718) 442-2900,"Multi-Discipl, Perf & Non-Perf",Staten Island Council Dist #49,Staten Island Community Brd #1,Staten Island,3,5135204,5000080150,West New Brighton-New Brighton-St. George
0101000020E6100000982ABDDB618052C0C37295383C5B4440,10163,St. George's Choral Society Since 1817,P.O. Box 3932,"P.O. Box 3932, New York",40.7127753,-74.0059728,New York,NY,1818,(917) 685-9108,Music,Manhattan Council District #4,Manhattan Community Board #6,Manhattan,,,,
0101000020E61000009AB51490767F52C01028F62BF8604440,10036,"St. Luke's Chamber Ensemble, Inc.","330 West 42nd Street, 9th Floor","330 West 42nd Street, 9th Floor, New York",40.7575736,-73.9916115,New York,NY,1819,(212) 594-6100,Music,Manhattan Council District #3,Manhattan Community Board #4,Manhattan,115,1024926,1010320048,Clinton
0101000020E61000009A1EB9DA2F7F52C0108AF72D845D4440,10003,St. Mark's Historic Landmark Fund,"232 East 11th Street, 2nd Floor","232 East 11th Street, 2nd Floor, New York",40.7305963,-73.9872958,New York,NY,1820,(212) 228-2781,"Multi-Discipline, Non-Perform",Manhattan Council District #2,Manhattan Community Board #3,Staten Island,,,,
0101000020E6100000D4522FAE277C52C06FE9E280A75B4440,11211,St. Nicks Alliance,2 Kingsland Avenue,"2 Kingsland Avenue, Brooklyn",40.7160493,-73.9399219,Brooklyn,NY,1821,(718) 388-5454,"Multi-Discipl, Perf & Non-Perf",Brooklyn Council District #34,Brooklyn Community Board #1,Brooklyn,449,3389465,3028850010,East Williamsburg
0101000020E6100000BA51BF66947852C07407B13385544440,11207,St. Paul Community Baptist Church,859 Hendrix Street,"859 Hendrix Street, Brooklyn",40.660315,-73.8840577,Brooklyn,NY,1822,(718) 257-1300 x123,Theater,Brooklyn Council District #42,Brooklyn Community Board #5,Brooklyn,1104,3097692,3043540024,East New York
0101000020E6100000091BF9171C7752C069215C5C3E6B4440,10462,"St. Raymond Community Outreach, Inc.","71 Metropolitan Oval, 2nd Floor","71 Metropolitan Oval, 2nd Floor, Bronx",40.8378406,-73.8610897,Bronx,NY,1823,(718) 824-0353 x12,"Multi-Discipl, Perf & Non-Perf",Bronx Council District #18,Bronx Community Board #9,Bronx,21602,2096605,2039377501,Parkchester
0101000020E61000006E293119587F52C0361D01DC2C614440,10036,Stage Directors and Choreographers Workshop Foundation,"321 West 44th Street, 8th Floor","321 West 44th Street, 8th Floor, New York",40.7591815,-73.9897521,New York,NY,1824,(212) 391-1070 x233,Theater,Manhattan Council District #3,Manhattan Community Board #5,Manhattan,121,1080878,1010350017,Clinton
0101000020E610000000FF942A517552C07B1CBC653D624440,11352,"Stages of Learning, Inc.",c/o QTIP,"c/o QTIP, Flushing",40.7674987,-73.833079,Flushing,NY,1825,(646) 209-3641,Theater,Brooklyn Council District #35,Brooklyn Community Board #2,Brooklyn,,,,
